103004238,3306795023	18.26
103004238,42726810	12.85
103005704,42724404	17.36
103008429,103028462	44.49
103008429,471213649	16.96
103008432,103008429	42.80
103012237,3380806764	30.75
103012242,103012237	33.06
103012242,103016510	23.76
103012243,103012242	34.22
103016510,103018466	41.87
103018466,42720445	23.20
103018466,630660878	44.49
103021419,2757465929	27.10
103024625,42725664	45.70
103028455,103113296	36.97
103028462,4447309786	42.62
103049637,103049647	50.01
103049637,596645777	17.44
103049647,103049649	45.69
103049649,42727876	23.41
103049649,60653847	43.68
103067536,596400058	28.60
103070838,4636386408	31.60
103070839,103070841	28.07
103070841,4635180153	29.83
103070842,4635180147	32.68
103070844,596669121	31.92
103071889,103071890	33.73
103071890,103071891	34.01
103071891,4636386416	33.63
103072041,1858043567	30.51
103076771,4635180141	31.95
103076774,4635180151	34.41
103076775,573401827	35.51
103076777,103076779	40.38
103076779,596669571	36.67
103076785,4636386417	33.01
103078568,103078569	38.98
103078569,103078570	38.66
103078570,596653106	38.26
103078578,1858043552	47.93
103078591,596400042	33.26
103078591,6215429321	44.89
103078594,103078599	48.09
103078599,103078604	46.38
103078604,103079348	16.76
103078604,460238168	49.58
103078606,103078850	46.23
103078611,103120582	47.94
103078850,596505104	46.31
103079348,5920736496	9.00
103082980,103083486	33.79
103082998,596400035	46.87
103082998,596400055	32.97
103083486,106685872	37.91
103088516,6215429347	20.90
103092994,103093413	22.57
103092994,596399995	31.70
103093413,596399974	10.35
103112655,596400009	21.69
103113296,596683859	36.50
103116143,42731591	18.29
103116143,42731594	17.16
103116376,103116378	14.34
103116378,5177463418	13.46
103116506,42760162	26.95
103116538,42751217	15.31
103120582,103585134	42.39
103120582,103586212	48.60
103127933,596478992	20.73
103127933,596479004	50.42
103133333,596455548	34.56
103143117,103580673	51.19
103143123,103143117	52.65
103143123,103145200	42.20
103145200,42723525	46.88
103145200,596478818	35.84
103187271,103127933	47.45
103188763,42721037	31.41
103192870,5335058342	24.84
103192870,596478710	17.05
103192871,5335058342	26.84
103192871,5488300271	32.02
103195181,103599655	12.10
103195181,5488300247	23.22
103196253,103133333	45.37
103196253,596455609	39.37
103201672,596478650	45.53
103207215,596478662	51.01
103208197,42719688	17.00
103208197,4281559525	19.33
103208197,6411359705	26.79
103208691,596478692	17.60
103209869,1370721877	51.14
103209874,596586130	49.56
103210354,567807537	38.77
103210354,596586371	55.43
103215517,103215526	45.11
103215526,596455573	44.58
103222434,596586457	50.26
103231636,42731847	31.50
103231636,42731851	33.63
1032441933,1032441934	30.61
1032441933,1032444579	30.33
1032441934,1032441933	30.30
1032441934,43005183	29.81
1032443596,42963833	27.62
1032443596,43005151	20.40
1032444579,1032441933	31.19
1032444579,42999411	30.74
103580673,6215332617	47.92
103585134,596455691	40.03
103586212,596455682	46.74
103586218,42774728	51.52
103586218,596455786	49.40
103599653,1397387172	33.27
103599654,103599655	28.98
103599655,103195181	15.29
103599655,42731877	28.66
1048734622,42807567	28.32
1048734622,42881454	26.80
1051068149,1051068188	32.60
1051068149,1581489743	29.07
1051068188,1581463803	45.05
1056072092,42856255	21.36
1056072092,42856258	17.46
1056072094,42856258	14.49
1056072094,42856261	23.28
1056085659,42866381	12.51
1056085659,5482230606	24.49
106049459,103207215	48.38
106054361,103207215	37.29
106054361,5488314508	18.74
106074504,106135362	51.64
106074504,42795971	30.31
106074991,42800986	17.17
106074992,106074991	10.59
106076455,2433000853	46.92
106076455,4447486483	36.68
106078799,597443958	30.69
106080552,3144591027	20.45
106080552,42807771	10.65
106082442,482715703	27.33
106082442,5482180850	19.01
106089178,106089179	32.97
106089178,106089864	28.55
106089179,42797035	29.88
106089864,42797312	24.54
106090514,106138663	38.08
106093576,42807771	16.11
106093576,482596998	8.39
106095932,597443968	43.86
106095933,597444020	43.58
106100961,482561912	41.45
106109978,106110076	44.80
106110076,597444035	43.30
106110474,106120017	35.53
106110474,597428892	43.72
106114080,106127689	10.07
106114080,5482334729	5.12
106119551,106120855	42.56
106120017,42793184	26.85
106120855,276298471	44.01
106121255,276315427	45.47
106121258,597428893	43.89
106122928,42835569	25.25
106122928,482709360	30.03
106127689,106122928	25.80
106127689,3787603646	18.95
106127689,42799041	24.06
106127689,6390471614	22.01
106133078,482538420	38.08
106133084,106133078	30.77
106133540,106090514	42.94
106134113,3132177783	18.48
106134113,42895454	33.11
106135362,106138510	50.87
106138421,597443957	24.87
106138505,106138506	36.26
106138506,106135362	43.11
106138510,484800839	46.67
106138528,42842547	23.66
106138663,5676585297	42.52
106138663,6406731015	21.09
106150449,106150451	11.93
106150449,2610420362	13.24
106150451,106150449	11.61
106150451,3882158140	17.17
1061531429,1061531777	17.52
1061531429,42428570	11.33
1061531447,1061531685	8.08
1061531447,42428579	12.92
1061531448,1061531491	19.19
1061531448,42428610	12.50
1061531448,42431002	9.40
1061531454,1061531525	13.87
1061531454,42428653	16.20
1061531454,42442463	7.65
1061531491,42442432	18.62
1061531496,1061531575	22.29
1061531496,42442561	8.22
1061531500,1061531634	17.45
1061531500,42442445	11.48
1061531504,1061531727	19.37
1061531504,42428716	14.02
1061531509,1061531447	17.20
1061531509,42428575	11.39
1061531525,1061531645	21.24
1061531525,42421772	7.33
1061531527,1061531787	15.51
1061531527,42428598	13.67
1061531550,1061531683	21.06
1061531550,42428663	14.04
1061531566,1061531695	19.38
1061531566,42442459	12.45
1061531575,1061531654	20.36
1061531575,42428751	13.33
1061531593,4205805395	16.30
1061531593,42442528	4.88
1061531596,1061531631	23.45
1061531596,42442552	8.25
1061531597,1996323622	18.47
1061531597,42443332	9.37
1061531603,1061531637	17.05
1061531603,42428674	13.61
1061531603,42442480	14.90
1061531608,1061531597	21.35
1061531608,42428604	14.41
1061531631,1061531802	16.70
1061531631,42428728	14.77
1061531634,1061531566	17.37
1061531634,42428643	13.69
1061531637,1061531810	22.25
1061531637,42428678	13.48
1061531645,1061531818	22.99
1061531645,42428657	8.87
1061531654,1061531717	18.51
1061531654,4205830397	17.98
1061531654,42421745	15.08
1061531682,1061531731	16.84
1061531682,42437052	9.18
1061531683,1061531839	18.70
1061531683,42421806	10.88
1061531685,42435257	8.43
1061531685,5117963654	8.51
1061531695,1061531803	21.47
1061531695,42428648	12.51
1061531707,1061531527	13.59
1061531707,42428595	15.58
1061531717,42428760	11.71
1061531717,595314104	15.93
1061531727,1061531730	22.93
1061531727,42433252	13.50
1061531730,1061531596	21.23
1061531730,42428723	11.73
1061531731,1061531736	20.21
1061531731,42428695	13.22
1061531736,1061531790	18.92
1061531736,42442502	6.79
1061531757,1061531500	8.75
1061531757,42428637	14.99
1061531768,1061531682	20.07
1061531768,42422006	12.36
1061531777,1061531509	16.82
1061531777,42421969	12.77
1061531787,1061531608	21.39
1061531787,42443326	11.82
1061531790,1061531847	17.46
1061531790,42428705	13.15
1061531802,1061531815	20.21
1061531802,42442557	7.51
1061531803,1061531454	13.35
1061531803,42428063	11.32
1061531807,4205805396	20.17
1061531807,4205805399	15.37
1061531807,42428714	16.03
1061531810,1061531768	22.31
1061531810,42438045	10.25
1061531815,1061531496	21.21
1061531815,42428742	12.70
1061531818,1061531550	22.74
1061531818,42433567	8.28
1061531839,1061531603	10.74
1061531839,42428670	12.29
1061531847,1061531593	15.92
1061531847,42436990	6.54
106202686,106202687	15.55
106202686,6202832905	13.60
106202687,106202686	13.15
106202687,106202688	19.18
106202687,6202832919	14.03
106202688,106202687	11.84
106202688,3871422788	20.79
106202688,6202832919	14.59
106203937,274326077	48.32
106203937,274422844	48.99
106230397,106602625	31.03
106230397,42801471	39.44
1064257380,4202349423	23.64
1064257380,42856729	9.77
1064257381,4202356632	23.29
1064257383,1064257404	22.64
1064257383,42918725	18.15
1064257385,42811327	14.11
1064257385,42828928	7.81
1064257387,1064257409	13.16
1064257387,1064257410	23.66
1064257387,42856744	9.44
1064257389,5482713554	21.51
1064257394,1064257406	24.88
1064257394,42846331	15.53
1064257394,5136685977	19.47
1064257395,1064257380	22.96
1064257395,42814264	16.40
1064257396,4202844192	29.18
1064257396,42842596	12.61
1064257398,5482677641	26.19
1064257399,42811320	15.96
1064257399,5482713522	22.04
1064257400,5482713544	26.20
1064257403,1064257381	23.58
1064257403,42838561	17.10
1064257403,5482677292	15.81
1064257404,4202349419	20.71
1064257404,42835693	13.81
1064257405,5482713532	23.27
1064257406,1064257414	18.10
1064257407,1064257424	18.29
1064257409,1064257387	12.21
1064257409,42828928	26.06
1064257409,42855092	18.75
1064257410,1064257383	23.67
1064257412,42856747	10.66
1064257414,4202356629	22.05
1064257414,42869669	13.36
1064257415,4202356634	20.32
1064257416,1064257396	26.49
1064257416,42896523	16.84
1064257417,4202349422	23.51
1064257417,42856736	11.45
1064257420,1064257426	25.05
1064257420,42856792	16.76
1064257421,42828928	15.00
1064257421,5482712416	22.61
1064257424,1064257398	26.14
1064257424,42842605	9.59
1064257425,1064257415	26.37
1064257425,42874203	14.00
1064257426,1064257389	26.50
1064257426,42809781	12.07
1064605783,42842354	12.84
106594248,42843257	18.59
106594248,42858113	12.64
106594253,106594248	7.14
106594253,2171926094	15.12
106594262,106594253	16.21
106594262,2171873305	23.60
106595022,274330409	27.64
106599704,6202834872	47.05
106602276,106230397	38.76
106602276,106666428	48.16
106602625,276213514	15.27
106602625,276213669	25.94
106607989,42799695	39.06
106607989,597378916	26.63
106618948,42799695	30.69
106618948,597378916	35.92
106621875,42888207	19.15
106621875,42901636	18.40
106630431,597390162	39.57
106632149,106657383	40.07
106633426,2818511021	15.83
106633426,5487800545	19.04
106635804,2818600859	22.24
106635804,42901701	8.75
106639511,276017997	34.03
106639511,42791045	48.61
106643594,106643598	34.07
106643594,106650015	31.42
106643598,106643601	32.63
106643601,106632149	35.41
106643601,42800202	34.36
106646666,5334046156	24.88
106646666,5334046205	12.63
106650008,106643594	36.93
106650008,6202706334	33.22
106650015,106650020	12.32
106650020,106650022	15.57
106650022,277138720	28.86
106650022,5334046187	19.01
106655300,5334045985	23.81
106655300,5334046187	10.25
106657366,106658397	49.64
106657383,6202707105	47.30
106658397,106657383	49.67
106658397,42799549	32.80
106662517,42872967	35.48
106666428,276096342	42.65
106675133,42737328	22.26
106680987,42753446	22.92
106683929,106683931	35.34
106683931,474738975	36.72
106685872,42720113	20.46
106685872,6215468680	44.11
106692763,42723930	28.65
106692763,60653656	47.05
106705771,4148924164	31.70
106706938,6166426227	32.24
106717941,276317470	27.39
106717941,588178801	29.85
1072019965,597414802	47.48
1072019970,2089938099	12.67
1072019970,2312718550	15.92
1072019970,42839079	20.41
1072019970,5427469205	10.76
1100006006,42811782	15.93
1100006006,42826545	7.65
1100006006,42921124	14.27
1102812874,42767275	19.72
1102812874,471766584	21.44
1104165608,42436308	20.35
1104953194,42757457	19.28
1104953194,42764629	18.40
1104953194,5487854684	18.45
1104953196,42743550	22.86
1104953196,42753246	6.58
1104953196,42760999	20.76
1123920887,1123921870	12.43
1123920887,42469657	15.86
1123921307,4575780103	20.53
1123921343,42491642	19.81
1123921343,4575780105	18.51
1123921870,1123921343	19.99
1123921870,4575780105	19.99
1137081143,2977507320	23.47
1137081143,42768998	11.00
1137081154,42739903	10.03
1137081154,42739905	22.05
1137081171,42779187	22.21
1137081171,5334691209	19.24
1140283180,42743732	19.03
1140283180,42745358	22.86
1167469682,2287653903	8.41
1167470882,42481516	8.10
1167472333,1167469682	14.50
1167472333,42481516	16.20
1167486333,2302163468	4.34
1167486333,42499114	11.34
1167486333,42508930	13.66
1167486551,2282434866	10.00
1167486551,42508930	19.80
1167605175,2377652131	23.72
1167630572,1167632167	16.33
1167630572,42464396	15.52
1167630612,1167630661	25.81
1167630661,1167645398	25.10
1167630661,42464392	12.69
1167632167,1167630612	21.87
1167632404,42464398	5.44
1167633018,1167633024	7.48
1167633024,1167633026	8.39
1167633026,1167626042	11.97
1167642566,42464355	13.49
1167642566,42464365	11.66
1167643058,1167644792	24.69
1167643058,42464383	14.37
1167643134,1167643058	28.04
1167643134,42464385	6.24
1167643134,42491009	17.33
1167643922,1167642566	25.67
1167643922,42490986	19.91
1167644163,1167643922	27.34
1167644163,42464374	9.15
1167644433,1167644163	28.25
1167644433,42490991	17.04
1167644544,1167644433	27.58
1167644544,42464380	12.58
1167644792,1167644544	27.11
1167644792,42490999	17.69
1167644792,4643580007	13.36
1167644902,1167643134	28.14
1167644902,42464386	13.52
1167645331,1167645349	22.81
1167645331,42464388	13.89
1167645349,1167644902	26.94
1167645349,42491018	15.57
1167645349,4643580006	4.13
1167645398,1167645331	27.22
1167645398,42486989	17.57
1167648774,1167648832	16.95
1167648832,42464349	17.64
1167649141,42476156	10.98
1167649141,42490710	22.45
1190121554,42488082	9.13
1192067400,42488071	20.09
1205714871,5051485223	16.66
1205714871,5051485226	12.31
1205714926,5051485235	13.32
1209670337,42434670	18.27
1210384798,42454300	18.72
1213918130,42741432	19.11
1213918199,42733694	10.98
1213918465,42758654	7.35
1213918465,42771297	18.10
1213919118,42734153	19.73
1241183779,42499361	7.69
1241237902,1259822831	10.79
1241237902,42478464	20.99
1241237965,4205375729	24.22
1241237965,42474786	23.68
1241406052,42520190	18.51
1241406052,42537496	9.36
1241406057,42477215	8.23
1241406057,42520190	20.58
1241525790,43007590	21.23
1241525790,5490079416	22.43
1241525795,42959535	20.68
1241525795,43021940	21.57
1241525806,42954412	27.41
1241525806,42954415	26.49
1241531380,42479690	13.71
1241531380,42479693	14.77
1241531381,42492552	9.70
1241531382,1241531385	13.32
1241531383,42525202	19.84
1241531383,42525206	17.21
1241531385,42485824	14.01
1241531389,42492440	18.96
1241531389,42537900	19.27
1241531392,42484776	9.49
1241531394,42497339	16.33
1241531394,42497347	10.23
1241531399,42484776	12.27
1241531399,42484780	16.57
1241531400,42472041	21.04
1241531403,42511223	19.82
1241531404,1241531400	22.28
1241563587,42770105	14.89
1241612897,5327456902	21.41
1241612949,42759874	25.64
1241613056,42742656	24.46
1241742563,1241760156	21.95
1241742563,42421974	16.71
1241742627,1241742743	11.57
1241742627,42440934	14.02
1241742743,2061592973	9.09
1241742743,42421982	24.12
1241760156,1241742563	9.88
1241760156,1241760168	25.75
1241760168,1241760156	25.59
1241760168,4081416473	11.32
1241820946,1241820956	12.06
1241820953,6395503416	13.43
1241820956,6395503400	13.28
1241820975,42427064	14.75
1241864793,593428028	14.93
1241986495,1241986580	15.91
1241986495,42448857	17.21
1241986499,2300353500	16.47
1241986499,42448299	25.12
1241986580,1241986495	19.48
1241986580,42448852	14.42
1241986599,42448857	8.99
1242159743,1891172986	20.96
1242159743,2298803502	10.84
1242159743,3041966767	21.60
1242159765,3040306428	10.45
1242159811,277482212	13.24
1242159811,3041966767	18.67
1242159811,6444741273	26.59
1242879136,1242879146	16.89
1242879136,4604406921	17.92
1242879136,5212861654	15.97
1242879146,1242879136	15.94
1242879146,3580758396	23.06
1243057050,2295039220	10.66
1251456707,544352666	6.83
1251612266,4205565495	21.54
1251958257,42427956	9.23
1252974583,4207259625	15.27
1252974583,4207259626	24.95
1252974621,4964127734	19.22
1252974621,597688940	24.83
1256670627,1256670637	20.53
1256670627,42828841	21.43
1256670633,42806893	9.36
1256670633,42887992	10.24
1256670637,1256670627	19.04
1256670637,42892426	10.45
1256670637,5488474356	20.63
1256670640,42806892	20.66
1256670640,42807677	10.63
1256670640,4878691840	20.57
1256670648,42808002	20.34
1256670648,42822629	21.98
1256670648,5368627905	19.14
1256670656,42820656	23.24
1256670656,5137382023	16.41
1256670663,5769715967	18.83
1256670665,42886738	25.05
1256670665,5137382024	7.19
1257470326,42480343	20.04
1257470366,42493709	22.71
1257470366,42493715	11.25
1257470456,42486209	24.27
1257470456,42490890	16.44
1257470473,42486209	23.71
1257470473,42493692	23.49
1257470551,42490890	19.13
1257470573,42480369	19.88
1257470648,42490890	13.50
1257470648,42493680	22.86
1257470776,42478681	21.81
1257470776,42493715	11.94
1257569595,42463529	17.98
1257569595,5490151658	16.25
1257569597,1257570212	21.66
1257569597,42472238	14.83
1257569656,42532427	8.51
1257569702,1257570107	26.57
1257569704,42508542	9.60
1257569710,1257570186	16.69
1257569729,1257569831	22.62
1257569733,42470159	14.04
1257569733,5490151677	27.84
1257569783,1257569710	26.59
1257569804,1257570236	30.86
1257569815,1257569597	19.94
1257569815,42470145	17.93
1257569823,42500136	23.80
1257569831,1257570073	27.63
1257569831,42468690	13.62
1257569840,1257569804	29.68
1257569840,42470120	9.39
1257569848,42468439	14.16
1257569855,1257569981	21.12
1257569855,5405189301	23.69
1257569885,42468406	14.37
1257569934,42492735	11.72
1257569934,42506155	24.35
1257569981,1257569733	23.37
1257569981,42470156	20.85
1257570004,42460102	8.99
1257570012,452389990	45.95
1257570027,1257569702	28.93
1257570040,42482087	10.40
1257570040,42508539	22.19
1257570073,1257570317	27.99
1257570107,1257569848	21.25
1257570107,42470180	13.01
1257570127,5488610806	15.38
1257570127,5488610818	22.81
1257570161,42478897	25.86
1257570161,42482089	25.28
1257570177,1257569729	29.70
1257570186,1257570350	18.19
1257570210,42488885	12.56
1257570210,5490151663	26.47
1257570212,42470153	11.41
1257570212,5405189305	15.40
1257570212,5890587562	16.52
1257570223,452389496	42.10
1257570232,1257569815	16.70
1257570232,42470142	16.82
1257570236,1257570177	30.86
1257570317,1257570232	14.89
1257570350,1257570027	26.20
1257570350,42470169	9.10
1257570350,5490151673	21.01
1257570381,5490151666	22.57
1257574579,5027223279	14.83
1258112780,1258112891	47.03
1258112815,1258112870	49.48
1258112870,563563579	48.78
1258112891,42728296	44.71
1258875373,1258875710	19.63
1258875373,42501776	12.73
1258875400,1258875449	28.29
1258875424,1258875444	14.89
1258875424,42528602	7.55
1258875444,1258875733	18.52
1258875444,4205224092	13.38
1258875449,3026465866	36.89
1258875489,1258875373	16.94
1258875489,42491585	12.74
1258875524,1258875532	18.29
1258875524,42481908	10.92
1258875532,4205224091	18.89
1258875569,278607894	19.12
1258875651,1258875449	33.86
1258875665,1258875524	20.73
1258875665,4526565698	13.82
1258875669,541467472	12.12
1258875710,3550741800	21.95
1258875710,42464631	12.98
1258875728,42476084	21.16
1258875733,42491540	18.17
1258875733,598043790	18.42
1258875754,1258875489	15.96
1258875754,4207738554	15.02
1258875754,42464848	12.72
1258945357,1258945651	3.58
1258945357,4205224089	19.44
1258945452,42472714	7.83
1258945517,598202943	11.04
1258945540,278632502	20.03
1258945544,42471615	20.28
1258945618,42470437	12.46
1258945618,42470439	13.22
1258945651,1258945540	5.56
1258945651,278632502	23.48
1258945661,1258945517	13.32
1258945661,42481993	16.66
1258945661,451051181	12.94
1258962880,42964692	20.55
1258962880,5490225606	22.09
1258962880,5508560564	27.47
1258962883,1258962911	20.16
1258962885,5031286591	23.39
1258962887,5031288158	7.17
1258962895,42964710	27.38
1258962895,5508560565	18.76
1258962898,5414462255	30.19
1258962903,5490247175	26.08
1258962911,2317285496	23.29
1259822816,1259822870	14.92
1259822816,42474822	15.76
1259822820,1259822823	8.03
1259822820,42474797	14.97
1259822823,1259822833	13.52
1259822823,42486228	16.40
1259822830,1259822878	13.69
1259822830,42475502	14.80
1259822831,1241237902	24.10
1259822831,1259822820	11.93
1259822831,2358056456	12.11
1259822833,1970262955	12.12
1259822833,42474811	15.61
1259822833,42486231	14.85
1259822844,1259822816	15.09
1259822844,42481645	12.78
1259822845,1259822830	12.90
1259822845,1698012676	13.31
1259822852,1259822853	16.78
1259822852,2358056454	13.67
1259822852,42503874	23.75
1259822853,1259822873	16.15
1259822853,42486300	15.02
1259822865,42474833	13.27
1259822865,42486269	13.44
1259822865,4888431956	17.25
1259822870,1259822845	14.79
1259822870,42486250	14.59
1259822873,42474836	11.16
1259822873,42486302	9.44
1259822878,1259822895	11.72
1259822878,42474829	16.18
1259822885,1942055217	9.12
1259822885,42474837	20.20
1259822895,1259822905	8.91
1259822895,42486260	16.92
1259822905,1259822865	14.87
1259822905,42474832	14.90
1259822905,42486265	14.68
1260335125,1260335220	22.33
1260335125,42473564	19.18
1260335132,1260335291	17.04
1260335132,42465075	19.33
1260335132,42465076	14.95
1260335139,1260335271	19.28
1260335139,597727988	17.21
1260335152,2954866546	17.54
1260335152,597748793	19.89
1260335171,1260335278	16.18
1260335171,42474941	22.59
1260335171,42482869	20.23
1260335190,4202436861	18.87
1260335190,42474839	19.36
1260335190,42479237	11.37
1260335197,1942055340	21.59
1260335197,42479237	17.18
1260335203,1260335214	23.77
1260335203,42474930	21.25
1260335203,5482268452	19.89
1260335204,42474836	16.43
1260335208,1260335204	15.44
1260335208,541999199	13.98
1260335213,1260335284	23.30
1260335213,42474921	14.49
1260335214,1260335132	18.34
1260335214,42468780	11.53
1260335220,1260335264	16.15
1260335220,42474897	18.17
1260335264,1260335265	19.92
1260335264,42474892	18.64
1260335265,1260335190	15.81
1260335265,42475041	15.08
1260335266,1260335208	23.84
1260335267,42474922	9.10
1260335267,42517498	9.66
1260335269,1260335275	21.29
1260335271,1260335213	16.18
1260335271,1260335267	17.85
1260335271,42516686	12.43
1260335275,1260335125	15.44
1260335275,42473564	11.02
1260335278,1260335203	21.26
1260335278,42474935	15.34
1260335278,42477962	17.19
1260335284,42516693	7.75
1260335284,42516695	12.50
1260335291,1260335152	14.42
1260335291,42474926	14.18
1272562732,1272562764	20.37
1272562764,2821304146	16.05
1272562861,4878831008	12.55
1272562895,4158740807	25.35
1272562910,1272562732	18.82
1272562931,1272562895	24.38
1272562931,278641497	17.39
1272562931,42427236	7.82
1273032276,4202789417	21.63
1273032277,42486480	14.62
1273032277,42497159	16.14
1273032277,5488627421	24.56
1273032288,4202789393	24.91
1273032289,1273032431	26.56
1273032291,4202789408	23.85
1273032291,42511437	15.54
1273032291,5540315907	19.64
1273032298,1273032435	22.02
1273032298,42512457	17.51
1273032300,1273032382	26.37
1273032310,4202789406	23.76
1273032310,42486426	14.38
1273032319,5488611024	10.58
1273032320,1273032289	24.57
1273032320,42486491	15.99
1273032320,42513572	16.68
1273032332,1273032433	11.44
1273032332,42486416	12.27
1273032337,1273032356	20.40
1273032337,452385742	17.89
1273032348,42472318	9.34
1273032348,42524529	24.01
1273032350,1273032348	12.92
1273032354,1273032350	14.69
1273032354,42472318	16.02
1273032354,42472320	10.51
1273032356,1273032337	20.66
1273032356,42472310	21.80
1273032360,42537561	26.17
1273032360,42537564	26.65
1273032381,4202789404	20.30
1273032381,42510881	11.26
1273032382,4202791203	24.41
1273032385,4202789414	24.96
1273032391,1273032288	22.54
1273032391,2896012959	21.89
1273032391,42468396	16.50
1273032397,42495675	21.39
1273032397,5488611021	20.85
1273032404,42472320	14.84
1273032404,5488611061	23.38
1273032404,5540315911	23.73
1273032413,4202789407	23.60
1273032416,4202789390	10.00
1273032416,42537561	27.42
1273032431,4202789432	20.91
1273032431,42517244	9.15
1273032433,1273032443	18.45
1273032433,42486414	13.03
1273032433,42516862	14.66
1273032435,4202789427	22.45
1273032435,42470267	16.46
1273032436,1273032300	26.45
1273032437,4209289572	23.83
1273032437,42482079	13.89
1273032437,42482085	15.70
1273032438,1273032437	17.63
1273032438,42523449	9.06
1273032441,4202608959	22.18
1273032441,42508535	9.58
1273032443,4202789397	20.52
1273032443,42500293	12.45
1273032443,5610570668	19.57
1273032446,1398006517	23.27
1273032446,5488627012	22.32
1273032452,1273032385	24.06
1273032452,42486452	13.18
1273032452,42523468	18.08
1275778373,5713856989	19.68
1275778374,42471870	15.76
1275778374,42471874	8.55
1275778384,1275778473	25.71
1275778384,42484144	18.01
1275778384,42516166	10.03
1275778389,42504174	15.56
1275778389,42504177	20.24
1275778413,42484221	13.36
1275778421,42471874	12.16
1275778429,42492062	18.95
1275778429,42492065	9.29
1275778429,5368768968	7.05
1275778433,42516224	21.21
1275778461,1275778413	9.60
1275778461,42484224	24.68
1275778461,42524611	13.60
1275778473,5330321642	27.61
1275778479,4205919102	24.56
1275778479,42484146	16.54
1275778479,42509758	14.34
1275919248,1275919339	18.32
1275919248,42737237	26.46
1275919248,42738854	18.83
1275919334,4207720193	18.09
1275919339,42737234	14.31
1275919339,42737237	8.04
1275919347,42738854	20.30
1275919347,5162117322	24.70
1275919350,42738885	9.17
1275919358,42738885	10.98
1275919361,1275919334	15.76
1275919361,42719913	18.32
1275919361,42738885	16.76
1278419852,42527447	22.47
1278419852,42529277	25.67
1279266508,42823255	23.21
1279266508,42823257	10.26
1285521535,1285521536	14.47
1285521536,1701116526	14.35
1285521536,42484455	14.77
1285521587,249208036	15.88
1285521627,1701116556	13.96
1285521627,4205083415	20.59
1293174689,3957124182	20.49
1296181011,42949585	29.12
1296181011,42953758	14.36
1296181019,42950598	19.52
1296181019,42953758	14.20
1296444368,42736571	21.84
1296444368,42736574	17.38
1314452024,42739367	5.35
1314452024,42739371	9.26
1314452024,5487713837	15.14
1314452095,3341053330	13.52
1314452095,42739367	6.99
1315644951,42720445	33.05
1315644953,471206036	27.27
1315644960,471206036	30.06
1324496738,598202924	25.87
1324496740,1942054997	44.46
1324496753,598248774	40.73
1324496755,1324496740	42.70
1324496757,588152221	34.65
1324496761,588152252	44.70
1324496763,588152191	44.11
1329122336,42425169	14.02
1332754012,42475818	15.54
1332754012,42484747	16.35
1332860726,1332860731	11.17
1332860726,42441099	20.93
1332860731,1332860726	11.03
1332860731,1506591534	9.22
1332860731,42421865	15.66
1332860731,470209122	14.58
1332871097,42433346	19.54
1334569024,4207731809	26.12
1334569028,42445314	24.14
1334569042,42786950	37.15
